Date,Open,High,Low,Close,Volume
2023-06-20,107.98,109.11,107.4,108.13,30371599
2023-06-21,108.76,108.76,106.76,107.79,35627983
2023-06-22,104.56,106.13,104.51,105.05,34769987
2023-06-23,104.46,104.71,103.19,103.58,22190233
2023-06-26,103.58,104.17,102.12,103.83,25332751
2023-06-27,104.56,105.44,104.12,104.71,24129403
2023-06-28,105.44,105.98,104.85,105.49,23895274
2023-06-30,105.54,106.13,104.37,105.93,26741918
2023-07-03,106.17,108.13,105.98,107.0,30979256
2023-07-04,107.1,107.3,106.03,106.32,25080307
2023-07-05,106.47,107.44,106.13,106.86,27877180
2023-07-06,105.93,106.76,105.44,106.56,34320086
2023-07-07,105.93,107.2,105.2,105.54,30034274
2023-07-10,106.17,109.55,105.59,109.15,60652690
2023-07-11,109.45,109.94,108.67,109.01,37999385
2023-07-12,109.01,109.89,107.88,108.57,32771204
2023-07-13,109.84,110.77,108.37,108.71,44847814
2023-07-14,109.55,111.7,108.67,110.96,34521821
2023-07-17,111.74,113.11,110.91,111.55,49115369
2023-07-18,111.79,111.94,110.23,110.42,23433431
2023-07-19,110.52,111.01,109.94,110.52,17222355
2023-07-20,110.52,111.06,110.18,110.77,22303831
2023-07-21,110.42,111.74,109.35,110.42,31546136
2023-07-24,110.33,110.33,108.23,109.35,38113555
2023-07-25,108.86,113.65,108.23,113.01,88035259
2023-07-26,113.55,114.33,112.62,113.7,29716336
2023-07-27,113.99,115.16,112.92,113.55,39664251
2023-07-28,113.94,114.82,112.48,114.33,33996691
2023-07-31,114.33,117.51,114.33,116.83,52330311
2023-08-01,117.22,117.8,116.24,116.87,27863562
2023-08-02,116.58,116.58,112.04,112.72,54951586
2023-08-03,112.48,113.41,111.3,111.99,34624188
2023-08-04,113.16,113.5,111.79,112.77,22303966
2023-08-07,113.36,113.36,111.79,112.62,20711952
2023-08-08,112.77,113.26,111.74,111.94,21275054
2023-08-09,112.13,114.24,110.72,113.94,34154214
2023-08-10,113.75,114.38,113.01,113.75,24439101
2023-08-11,114.04,115.12,112.92,114.04,26337436
2023-08-14,114.04,114.14,111.16,111.94,33095516
2023-08-16,111.74,111.74,109.25,109.79,31252473
2023-08-17,109.74,110.62,108.57,109.89,28461865
2023-08-18,110.13,110.23,108.62,109.64,30381609
2023-08-21,110.57,110.91,109.69,110.72,22629651
2023-08-22,110.96,111.55,110.33,111.35,17343131
2023-08-23,111.65,113.01,111.45,112.72,43744909
2023-08-24,113.26,113.85,111.84,112.04,27103446
2023-08-25,111.79,111.94,110.52,110.72,23692527
2023-08-28,110.82,112.04,110.82,111.4,19218821
2023-08-29,112.28,113.89,111.55,113.31,36038317
2023-08-30,114.24,116.39,113.99,115.8,51467177
2023-08-31,116.53,117.27,115.85,116.58,60626985
2023-09-01,117.17,122.25,117.07,120.64,76460408
2023-09-04,122.74,126.35,122.4,125.23,68525900
2023-09-05,125.23,125.91,122.4,125.18,36466807
2023-09-06,125.86,125.86,121.76,123.13,36058850
2023-09-07,123.03,124.3,122.15,123.67,30268235
2023-09-08,124.89,125.13,122.74,123.03,34313523
2023-09-11,123.03,125.33,122.74,124.64,33377857
2023-09-12,126.26,126.6,122.2,122.54,38065283
2023-09-13,123.13,124.01,121.27,123.08,23371459
2023-09-14,124.5,127.62,124.3,125.18,58800620
2023-09-15,126.06,126.74,123.37,125.42,85058495
2023-09-18,128.41,128.41,123.57,123.96,62420823
2023-09-20,123.96,125.28,121.56,121.86,43627379
2023-09-21,121.86,122.79,120.78,121.37,29826091
2023-09-22,120.73,122.25,119.12,120.34,34059194
2023-09-25,120.88,121.86,119.71,120.98,23466981
2023-09-26,122.54,124.06,121.96,122.44,48936598
2023-09-27,122.3,122.3,120.29,121.71,33277329
2023-09-28,121.91,122.84,119.9,120.39,29982233
2023-09-29,121.76,123.08,121.13,122.44,28406435
2023-10-03,122.54,122.64,120.83,121.56,18613557
2023-10-04,120.59,120.69,118.14,118.93,33272725
2023-10-05,119.51,119.76,118.19,118.88,27063441
2023-10-06,120.1,120.59,118.73,119.51,21928671
2023-10-09,118.44,118.54,116.29,117.51,21457836
2023-10-10,118.34,119.51,117.41,118.93,28745957
2023-10-11,119.61,119.9,118.34,118.58,24455932
2023-10-12,118.98,120.49,118.73,119.51,19361688
2023-10-13,118.63,119.37,117.66,118.68,26912800
2023-10-16,118.73,120.83,118.58,120.59,23868700
2023-10-17,121.47,122.1,120.59,120.98,24241710
2023-10-18,121.42,122.25,120.2,120.69,20926079
2023-10-19,119.12,120.1,118.0,119.61,30941319
2023-10-20,118.63,119.37,116.39,116.78,30746140
2023-10-23,117.02,117.07,113.45,113.75,30699479
2023-10-25,114.92,116.48,114.48,115.07,27346103
2023-10-26,114.58,114.63,112.67,113.65,36298907
2023-10-27,114.24,115.51,113.26,113.65,28424007
2023-10-30,114.77,114.97,112.72,112.92,18753217
2023-10-31,113.75,113.89,112.18,112.53,22319950
2023-11-01,112.77,112.87,109.84,110.42,24717941
2023-11-02,108.47,112.33,108.47,111.89,72538804
2023-11-03,111.99,112.38,110.91,111.11,31747230
2023-11-06,112.28,113.41,111.3,113.16,27883152
2023-11-07,113.06,113.94,112.18,113.41,25818033
2023-11-08,113.5,114.24,112.33,112.82,22552386
2023-11-09,112.97,114.24,112.62,113.41,22979112
2023-11-10,113.26,114.19,112.57,113.8,23584510
2023-11-12,115.31,115.31,114.33,114.58,3984034
2023-11-13,114.58,114.97,113.65,114.72,17951775
2023-11-15,115.41,118.05,115.21,117.71,38344393
2023-11-16,117.66,118.88,116.68,118.34,30836413
2023-11-17,118.34,119.37,117.95,118.83,23319439
2023-11-20,118.68,119.27,117.71,118.0,18780290
2023-11-21,118.68,120.0,118.58,119.85,29643312
2023-11-22,120.0,120.49,119.12,119.71,19588063
2023-11-23,119.95,120.98,119.51,120.29,30736851
2023-11-24,120.29,120.59,119.17,119.56,14719450
2023-11-28,120.59,120.59,119.61,120.44,18377843
2023-11-29,120.73,121.71,120.29,121.32,23092165
2023-11-30,121.37,122.4,120.1,121.47,40165104
2023-12-01,122.44,123.81,121.61,123.52,31192397
2023-12-04,125.67,125.82,123.91,124.5,41230928
2023-12-05,124.5,125.91,123.52,125.08,35192149
2023-12-06,125.96,126.84,124.3,125.33,40753593
2023-12-07,125.18,125.67,123.32,123.52,34686333
2023-12-08,123.67,124.89,121.52,122.74,34393711
2023-12-11,123.37,124.01,122.3,123.57,24038059
2023-12-12,123.57,125.62,123.23,123.62,30696410
2023-12-13,124.06,124.99,122.69,124.89,22767972
2023-12-14,125.77,126.7,124.99,125.47,43372143
2023-12-15,126.84,130.12,126.45,129.82,77377446
2023-12-18,130.21,130.95,128.5,129.97,38461877
2023-12-19,130.02,130.95,128.21,128.8,27726431
2023-12-20,129.28,129.53,122.3,123.28,39495961
2023-12-21,122.25,124.94,121.42,124.5,34914399
2023-12-22,125.86,128.16,125.23,126.99,37357334
2023-12-26,128.11,129.48,127.87,128.6,25936447
2023-12-27,129.24,132.22,128.89,130.56,48101400
2023-12-28,131.48,132.07,130.21,131.48,34661176
2023-12-29,131.92,134.51,130.51,132.9,49202910
2024-01-01,133.29,134.22,132.36,133.14,21186105
2024-01-02,133.78,133.88,130.41,132.9,27764060
2024-01-03,132.8,132.9,127.77,128.75,45176618
2024-01-04,129.38,129.72,127.43,127.67,43913498
2024-01-05,128.41,129.33,126.3,127.09,71330190
2024-01-08,128.7,129.33,125.23,125.47,39559717
2024-01-09,126.94,128.21,125.96,127.09,30736868
2024-01-10,127.23,128.11,125.57,127.53,27213624
2024-01-11,128.26,129.04,127.62,128.31,23113349
2024-01-12,129.19,129.63,128.06,128.7,32883921
2024-01-15,129.38,129.63,127.38,128.31,34158775
2024-01-16,128.11,131.83,127.43,130.6,56361287
2024-01-17,128.85,129.14,124.89,125.13,58982971
2024-01-18,125.13,125.72,121.76,124.5,45273496
2024-01-19,126.06,128.11,125.08,127.67,32653013
2024-01-20,127.67,128.6,126.74,127.38,16578179
2024-01-23,128.21,128.6,122.84,123.62,35373970
2024-01-24,123.71,128.94,123.62,128.55,39340119
2024-01-25,129.87,129.87,125.47,127.18,61358839
2024-01-29,128.11,128.8,126.94,128.41,29745400
2024-01-30,128.99,131.04,127.92,128.11,35704185
2024-01-31,128.41,130.07,127.92,129.33,36079354
2024-02-01,129.77,130.12,127.92,128.21,31701793
